epoch,step,train_loss_epoch,train_loss_step,val_loss
2,9599,,257.4090576171875,
2,9649,,241.641845703125,
2,9699,,281.62646484375,
2,9749,,245.92947387695312,
2,9799,,268.9854736328125,
2,9849,,242.09535217285156,
2,9899,,249.6309814453125,
2,9949,,261.3751525878906,
2,9999,,248.18411254882812,
2,10049,,268.07421875,
2,10099,,249.26910400390625,
2,10149,,244.3837890625,
2,10199,,234.71240234375,
2,10249,,237.975341796875,
2,10299,,260.8699035644531,
2,10349,,233.98666381835938,
2,10399,,276.48944091796875,
2,10449,,246.16748046875,
2,10499,,259.85211181640625,
2,10549,,248.88217163085938,
2,10599,,236.05169677734375,
2,10649,,252.48291015625,
2,10699,,228.16107177734375,
2,10749,,256.4269104003906,
2,10799,,274.7158203125,
2,10849,,262.6867370605469,
2,10899,,245.27029418945312,
2,10949,,238.4992218017578,
2,10999,,266.4342041015625,
2,11049,,238.07501220703125,
2,11099,,250.67733764648438,
2,11149,,240.63333129882812,
2,11199,,246.36978149414062,
2,11249,,267.6283264160156,
2,11299,,247.6306610107422,
2,11300,,,237.9789276123047
2,11300,252.55052185058594,,
3,11349,,248.69647216796875,
3,11399,,254.69171142578125,
3,11449,,266.41278076171875,
3,11499,,242.30471801757812,
3,11549,,245.56448364257812,
3,11599,,251.0482177734375,
3,11649,,260.5008850097656,
3,11699,,252.1192169189453,
3,11749,,261.8702087402344,
3,11799,,252.15325927734375,
3,11849,,259.8988952636719,
3,11899,,249.07968139648438,
3,11949,,250.7533416748047,
3,11999,,233.92822265625,
3,12049,,260.6239929199219,
3,12099,,266.01617431640625,
3,12149,,250.68643188476562,
3,12199,,259.4686279296875,
3,12249,,249.4933319091797,
3,12299,,259.8450927734375,
3,12349,,235.26998901367188,
3,12399,,271.4576721191406,
3,12449,,276.78582763671875,
3,12499,,243.59320068359375,
3,12549,,241.0550537109375,
3,12599,,263.48651123046875,
3,12649,,256.7212219238281,
3,12699,,254.152099609375,
3,12749,,233.32119750976562,
3,12799,,249.88851928710938,
3,12849,,238.87362670898438,
3,12899,,258.9708557128906,
3,12949,,262.66827392578125,
3,12999,,247.30223083496094,
3,13049,,255.52252197265625,
3,13099,,257.9278564453125,
3,13149,,256.1473083496094,
3,13199,,237.12930297851562,
3,13249,,261.9430236816406,
3,13299,,262.21795654296875,
3,13349,,249.1180877685547,
3,13399,,254.400390625,
3,13449,,258.03472900390625,
3,13499,,247.13893127441406,
3,13549,,258.18438720703125,
3,13599,,261.96759033203125,
3,13649,,262.3177185058594,
3,13699,,249.52764892578125,
3,13749,,266.0111389160156,
3,13799,,262.4790344238281,
3,13849,,269.7421569824219,
3,13899,,244.5447998046875,
3,13949,,244.65931701660156,
3,13999,,236.0746612548828,
3,14049,,243.3531494140625,
3,14099,,258.3450622558594,
3,14149,,271.11248779296875,
3,14199,,247.0092010498047,
3,14249,,254.50369262695312,
3,14299,,249.42706298828125,
3,14349,,251.412353515625,
3,14399,,260.1181640625,
3,14449,,254.04049682617188,
3,14499,,249.09060668945312,
3,14549,,239.52188110351562,
3,14599,,235.3732452392578,
3,14649,,246.1232452392578,
3,14699,,243.3612060546875,
3,14749,,252.84197998046875,
3,14799,,243.09939575195312,
3,14849,,266.415771484375,
3,14899,,247.31365966796875,
3,14949,,260.032958984375,
3,14999,,258.3494873046875,
3,15049,,260.071044921875,
3,15067,,,238.04615783691406
3,15067,252.5395050048828,,
4,15099,,234.8230438232422,
4,15149,,257.8692626953125,
4,15199,,232.9503631591797,
4,15249,,243.24130249023438,
4,15299,,246.1016845703125,
4,15349,,248.71435546875,
4,15399,,272.2952880859375,
4,15449,,263.72198486328125,
4,15499,,257.8186340332031,
4,15549,,258.5685729980469,
4,15599,,259.6715393066406,
4,15649,,248.38421630859375,
4,15699,,248.60897827148438,
4,15749,,262.2723388671875,
4,15799,,261.89447021484375,
4,15849,,251.869384765625,
4,15899,,260.24664306640625,
4,15949,,267.8469543457031,
4,15999,,264.7608642578125,
4,16049,,259.244384765625,
4,16099,,270.3778991699219,
4,16149,,240.97830200195312,
4,16199,,249.401123046875,
4,16249,,248.7139892578125,
4,16299,,241.94085693359375,
4,16349,,243.6768035888672,
4,16399,,236.47752380371094,
4,16449,,247.77725219726562,
4,16499,,249.0511016845703,
4,16549,,263.331298828125,
4,16599,,264.157958984375,
4,16649,,245.84246826171875,
4,16699,,259.635498046875,
4,16749,,245.63539123535156,
4,16799,,248.0640411376953,
4,16849,,243.33251953125,
4,16899,,246.664794921875,
4,16949,,222.28138732910156,
4,16999,,252.57681274414062,
4,17049,,275.81640625,
4,17099,,257.7486877441406,
4,17149,,243.3665313720703,
4,17199,,244.3834228515625,
4,17249,,253.0947265625,
4,17299,,265.2093505859375,
4,17349,,246.63096618652344,
4,17399,,268.3240051269531,
4,17449,,245.4569854736328,
4,17499,,247.9931182861328,
4,17549,,274.57757568359375,
4,17599,,241.53932189941406,
4,17649,,258.84490966796875,
4,17699,,255.73876953125,
4,17749,,253.4856414794922,
4,17799,,258.90863037109375,
4,17849,,252.58262634277344,
4,17899,,253.26864624023438,
4,17949,,255.61724853515625,
4,17999,,263.7718505859375,
4,18049,,262.9031066894531,
4,18099,,251.2879638671875,
4,18149,,245.71287536621094,
4,18199,,240.22982788085938,
4,18249,,249.2650146484375,
4,18299,,262.17755126953125,
4,18349,,247.72354125976562,
4,18399,,234.16958618164062,
4,18449,,232.68002319335938,
4,18499,,233.20895385742188,
4,18549,,266.53009033203125,
4,18599,,256.03582763671875,
4,18649,,263.520263671875,
4,18699,,265.94110107421875,
4,18749,,255.6585235595703,
4,18799,,272.2034606933594,
4,18834,,,238.0655059814453
4,18834,252.53512573242188,,
5,18849,,264.91424560546875,
5,18899,,241.2693328857422,
5,18949,,242.3744659423828,
5,18999,,256.10186767578125,
5,19049,,242.44598388671875,
5,19099,,262.57940673828125,
5,19149,,238.1961669921875,
5,19199,,269.7836608886719,
5,19249,,266.4110107421875,
5,19299,,250.67233276367188,
5,19349,,244.3848876953125,
5,19399,,255.71234130859375,
5,19449,,264.17047119140625,
5,19499,,263.42706298828125,
5,19549,,252.59129333496094,
5,19599,,259.01025390625,
5,19649,,257.6151123046875,
5,19699,,263.042724609375,
5,19749,,246.3759002685547,
5,19799,,244.82867431640625,
5,19849,,243.5861053466797,
5,19899,,250.205810546875,
5,19949,,269.1075439453125,
5,19999,,249.31716918945312,
5,20049,,248.39724731445312,
5,20099,,280.98858642578125,
5,20149,,255.8363800048828,
5,20199,,259.3752746582031,
5,20249,,268.9753112792969,
5,20299,,255.14889526367188,
5,20349,,264.9942932128906,
5,20399,,262.6917419433594,
5,20449,,250.2707061767578,
5,20499,,238.9697265625,
5,20549,,245.36859130859375,
5,20599,,266.06927490234375,
5,20649,,259.27447509765625,
5,20699,,255.1735382080078,
5,20749,,232.67709350585938,
5,20799,,243.3644256591797,
5,20849,,255.13148498535156,
5,20899,,251.13748168945312,
5,20949,,256.7923889160156,
5,20999,,255.64407348632812,
5,21049,,244.10342407226562,
5,21099,,261.82208251953125,
5,21149,,248.1835174560547,
5,21199,,228.64474487304688,
5,21249,,266.41156005859375,
5,21299,,261.84503173828125,
5,21349,,249.2894744873047,
5,21399,,255.0124053955078,
5,21449,,247.27886962890625,
5,21499,,258.8712158203125,
5,21549,,226.808837890625,
5,21599,,259.9672546386719,
5,21649,,246.37637329101562,
5,21699,,238.9772491455078,
5,21749,,261.5349426269531,
5,21799,,259.1199035644531,
5,21849,,247.6043243408203,
5,21899,,246.6952667236328,
5,21949,,237.38377380371094,
5,21999,,254.73171997070312,
5,22049,,258.81591796875,
5,22099,,248.20346069335938,
5,22149,,230.7848663330078,
5,22199,,245.480224609375,
5,22249,,249.29513549804688,
5,22299,,259.0975646972656,
5,22349,,267.065673828125,
5,22399,,264.70068359375,
5,22449,,236.62063598632812,
5,22499,,252.52244567871094,
5,22549,,259.3726806640625,
5,22599,,262.0047912597656,
5,22601,,,238.1457977294922
5,22601,252.53671264648438,,
6,22649,,270.867919921875,
6,22699,,249.23812866210938,
6,22749,,280.01239013671875,
6,22799,,248.74905395507812,
6,22849,,242.8851318359375,
6,22899,,249.419921875,
6,22949,,241.871826171875,
6,22999,,286.8127746582031,
6,23049,,271.29779052734375,
6,23099,,268.3900146484375,
6,23149,,235.39199829101562,
6,23199,,243.97801208496094,
6,23249,,274.69921875,
6,23299,,272.2286682128906,
6,23349,,224.90530395507812,
6,23399,,240.7191162109375,
6,23449,,261.98077392578125,
6,23499,,248.06930541992188,
6,23549,,242.21664428710938,
6,23599,,254.29969787597656,
6,23649,,242.59967041015625,
6,23699,,241.67225646972656,
6,23749,,257.6016540527344,
6,23799,,249.44749450683594,
6,23849,,272.8124694824219,
6,23899,,230.43118286132812,
6,23949,,248.95384216308594,
6,23999,,252.85215759277344,
6,24049,,257.60198974609375,
6,24099,,257.43121337890625,
6,24149,,234.92987060546875,
6,24199,,243.34971618652344,
6,24249,,264.8997802734375,
6,24299,,250.86199951171875,
6,24349,,251.87843322753906,
6,24399,,250.55950927734375,
6,24449,,246.30934143066406,
6,24499,,259.63006591796875,
6,24549,,264.5807189941406,
6,24599,,249.13552856445312,
6,24649,,253.2332305908203,
6,24699,,252.09527587890625,
6,24749,,230.95358276367188,
6,24799,,243.6466064453125,
6,24849,,265.6444091796875,
6,24899,,254.7264404296875,
6,24949,,268.2567443847656,
6,24999,,280.60369873046875,
6,25049,,232.44070434570312,
6,25099,,226.140869140625,
6,25149,,254.18907165527344,
6,25199,,245.59283447265625,
6,25249,,279.65130615234375,
6,25299,,269.04986572265625,
6,25349,,270.4555969238281,
6,25399,,259.1769104003906,
6,25449,,243.68313598632812,
6,25499,,267.5286560058594,
6,25549,,257.10888671875,
6,25599,,233.885498046875,
6,25649,,250.5023193359375,
6,25699,,251.16375732421875,
6,25749,,246.23953247070312,
6,25799,,253.4004669189453,
6,25849,,275.5750732421875,
6,25899,,253.14529418945312,
6,25949,,250.89364624023438,
6,25999,,276.571533203125,
6,26049,,248.789306640625,
6,26099,,253.11387634277344,
6,26149,,256.93951416015625,
6,26199,,243.94775390625,
6,26249,,249.8427734375,
6,26299,,245.43743896484375,
6,26349,,249.48699951171875,
6,26368,,,238.02171325683594
6,26368,252.53045654296875,,
7,26399,,257.4220275878906,
7,26449,,260.38861083984375,
7,26499,,268.8538818359375,
7,26549,,249.66864013671875,
7,26599,,274.98626708984375,
7,26649,,232.693359375,
7,26699,,271.017578125,
7,26749,,256.3907775878906,
7,26799,,236.14053344726562,
7,26849,,250.10256958007812,
7,26899,,262.41937255859375,
7,26949,,251.4730682373047,
7,26999,,242.1470184326172,
7,27049,,245.35057067871094,
7,27099,,252.6905517578125,
7,27149,,258.67181396484375,
7,27199,,235.04798889160156,
7,27249,,239.98678588867188,
7,27299,,253.34317016601562,
7,27349,,255.7742462158203,
7,27399,,258.65386962890625,
7,27449,,264.4468688964844,
7,27499,,232.83480834960938,
7,27549,,265.9058837890625,
7,27599,,273.797607421875,
7,27649,,241.81552124023438,
7,27699,,255.8488006591797,
7,27749,,232.21981811523438,
7,27799,,247.45936584472656,
7,27849,,257.7569580078125,
7,27899,,275.3609619140625,
7,27949,,257.060791015625,
7,27999,,256.6263427734375,
7,28049,,247.56646728515625,
7,28099,,238.0705108642578,
7,28149,,256.09210205078125,
7,28199,,268.9313049316406,
7,28249,,245.75514221191406,
7,28299,,246.17630004882812,
7,28349,,245.90553283691406,
7,28399,,256.4537353515625,
7,28449,,243.9993438720703,
7,28499,,269.8481750488281,
7,28549,,244.36431884765625,
7,28599,,237.1728973388672,
7,28649,,271.55322265625,
7,28699,,254.12335205078125,
7,28749,,262.2367248535156,
7,28799,,240.4774627685547,
7,28849,,262.9447021484375,
7,28899,,254.6873779296875,
7,28949,,252.27011108398438,
7,28999,,237.3537139892578,
7,29049,,281.1542663574219,
7,29099,,252.22442626953125,
7,29149,,261.0578308105469,
7,29199,,259.05145263671875,
7,29249,,248.70184326171875,
7,29299,,270.3885498046875,
7,29349,,284.3896789550781,
7,29399,,248.13418579101562,
7,29449,,259.98907470703125,
7,29499,,234.6234893798828,
7,29549,,270.2342529296875,
7,29599,,258.83416748046875,
7,29649,,265.3956604003906,
7,29699,,262.51220703125,
7,29749,,240.1179656982422,
7,29799,,236.31607055664062,
7,29849,,271.10992431640625,
7,29899,,246.79135131835938,
7,29949,,238.03245544433594,
7,29999,,252.9063720703125,
7,30049,,227.05511474609375,
7,30099,,270.9918518066406,
7,30135,,,237.95709228515625
7,30135,252.57508850097656,,
8,30149,,249.0294189453125,
8,30199,,262.5292053222656,
8,30249,,236.28042602539062,
8,30299,,270.66156005859375,
8,30349,,266.78314208984375,
8,30399,,275.5732727050781,
8,30449,,249.72503662109375,
8,30499,,242.79881286621094,
8,30549,,246.2578887939453,
8,30599,,256.068603515625,
8,30649,,252.80712890625,
8,30699,,250.94155883789062,
8,30749,,263.63043212890625,
8,30799,,240.7680206298828,
8,30849,,247.46612548828125,
8,30899,,251.52561950683594,
8,30949,,253.20443725585938,
8,30999,,239.7391357421875,
8,31049,,242.16281127929688,
8,31099,,242.4793701171875,
8,31149,,248.41952514648438,
8,31199,,241.63905334472656,
8,31249,,269.73126220703125,
8,31299,,262.21783447265625,
8,31349,,249.86683654785156,
8,31399,,253.9488525390625,
8,31449,,251.932861328125,
8,31499,,263.7542419433594,
8,31549,,246.63246154785156,
8,31599,,258.00164794921875,
8,31649,,269.99359130859375,
8,31699,,249.556640625,
8,31749,,240.28890991210938,
8,31799,,244.9840087890625,
8,31849,,269.08160400390625,
8,31899,,260.0650939941406,
8,31949,,255.18655395507812,
8,31999,,235.55697631835938,
8,32049,,250.5955047607422,
8,32099,,230.44912719726562,
8,32149,,248.13340759277344,
8,32199,,239.12905883789062,
8,32249,,262.6265563964844,
8,32299,,253.45433044433594,
8,32349,,242.20321655273438,
8,32399,,262.0108947753906,
8,32449,,260.4590148925781,
8,32499,,234.65133666992188,
8,32549,,263.5594177246094,
8,32599,,236.1813507080078,
8,32649,,266.1159362792969,
8,32699,,264.2425842285156,
8,32749,,224.2033233642578,
8,32799,,255.4912567138672,
8,32849,,262.2839050292969,
8,32899,,245.75257873535156,
8,32949,,271.66156005859375,
8,32999,,256.1610107421875,
8,33049,,238.29891967773438,
8,33099,,254.73927307128906,
8,33149,,259.53680419921875,
8,33199,,258.44354248046875,
8,33249,,255.48941040039062,
8,33299,,247.01466369628906,
8,33349,,246.0004119873047,
8,33399,,239.05606079101562,
8,33449,,238.9574737548828,
8,33499,,270.9481201171875,
8,33549,,262.1330871582031,
8,33599,,234.866455078125,
8,33649,,253.8013916015625,
8,33699,,253.76922607421875,
8,33749,,244.07757568359375,
8,33799,,239.47142028808594,
8,33849,,256.16546630859375,
8,33899,,251.14111328125,
8,33902,,,237.97979736328125
8,33902,252.52230834960938,,
9,33949,,233.31170654296875,
9,33999,,266.6468200683594,
9,34049,,258.91839599609375,
9,34099,,264.6599426269531,
9,34149,,259.611083984375,
9,34199,,257.78533935546875,
9,34249,,277.7169189453125,
9,34299,,278.46270751953125,
9,34349,,241.26556396484375,
9,34399,,255.1365203857422,
9,34449,,254.3987274169922,
9,34499,,253.11648559570312,
9,34549,,261.3636474609375,
9,34599,,256.2930603027344,
9,34649,,256.17352294921875,
9,34699,,271.6156005859375,
9,34749,,266.2853088378906,
9,34799,,255.8058624267578,
9,34849,,256.72882080078125,
9,34899,,256.830078125,
9,34949,,243.1779022216797,
9,34999,,270.77490234375,
9,35049,,261.20892333984375,
9,35099,,251.65988159179688,
9,35149,,253.53622436523438,
9,35199,,254.15921020507812,
9,35249,,246.83705139160156,
9,35299,,267.6855773925781,
9,35349,,249.1647491455078,
9,35399,,246.96902465820312,
9,35449,,246.42636108398438,
9,35499,,247.73028564453125,
9,35549,,239.33045959472656,
9,35599,,248.735595703125,
9,35649,,233.7559051513672,
9,35699,,243.80845642089844,
9,35749,,259.2350769042969,
9,35799,,241.04501342773438,
9,35849,,272.2079162597656,
9,35899,,233.50338745117188,
9,35949,,252.00576782226562,
9,35999,,256.12103271484375,
9,36049,,253.5110321044922,
9,36099,,260.16363525390625,
9,36149,,257.8358154296875,
9,36199,,261.68243408203125,
9,36249,,257.280029296875,
9,36299,,257.2138977050781,
9,36349,,252.5064697265625,
9,36399,,243.94378662109375,
9,36449,,263.5893249511719,
9,36499,,240.7974853515625,
9,36549,,264.88311767578125,
9,36599,,232.20761108398438,
9,36649,,266.4361572265625,
9,36699,,252.5372772216797,
9,36749,,252.07998657226562,
9,36799,,256.6773681640625,
9,36849,,256.347412109375,
9,36899,,235.68994140625,
9,36949,,235.58941650390625,
9,36999,,222.89169311523438,
9,37049,,261.66192626953125,
9,37099,,261.1790771484375,
9,37149,,259.17742919921875,
9,37199,,216.0310821533203,
9,37249,,269.58221435546875,
9,37299,,259.40997314453125,
9,37349,,263.0350036621094,
9,37399,,264.7327575683594,
9,37449,,246.42742919921875,
9,37499,,234.30377197265625,
9,37549,,247.35064697265625,
9,37599,,234.514404296875,
9,37649,,250.48643493652344,
9,37669,,,238.13848876953125
9,37669,252.5203399658203,,
10,37699,,264.6463623046875,
10,37749,,249.36465454101562,
10,37799,,257.0421142578125,
10,37849,,243.85079956054688,
10,37899,,243.82325744628906,
10,37949,,247.3765411376953,
10,37999,,256.93896484375,
10,38049,,252.76651000976562,
10,38099,,288.76739501953125,
10,38149,,271.09637451171875,
10,38199,,258.1101989746094,
10,38249,,243.13174438476562,
10,38299,,269.7752685546875,
10,38349,,267.21923828125,
10,38399,,238.65357971191406,
10,38449,,226.1532440185547,
10,38499,,265.7879638671875,
10,38549,,246.84523010253906,
10,38599,,273.10504150390625,
10,38649,,269.335693359375,
10,38699,,266.9255065917969,
10,38749,,247.95498657226562,
10,38799,,257.8505859375,
10,38849,,255.99966430664062,
10,38899,,247.61685180664062,
10,38949,,253.56712341308594,
10,38999,,247.67144775390625,
10,39049,,257.2928161621094,
10,39099,,269.0621337890625,
10,39149,,228.29681396484375,
10,39199,,248.37704467773438,
10,39249,,262.5903625488281,
10,39299,,230.94000244140625,
10,39349,,244.1434326171875,
10,39399,,264.44525146484375,
10,39449,,244.68785095214844,
10,39499,,242.77734375,
10,39549,,269.55902099609375,
10,39599,,254.68031311035156,
10,39649,,256.884521484375,
10,39699,,233.26751708984375,
10,39749,,248.09524536132812,
10,39799,,247.45443725585938,
10,39849,,253.1367950439453,
10,39899,,252.7068634033203,
10,39949,,233.0214080810547,
10,39999,,270.1287841796875,
10,40049,,253.65003967285156,
10,40099,,252.62652587890625,
10,40149,,242.01406860351562,
10,40199,,258.58740234375,
10,40249,,248.4281005859375,
10,40299,,255.44073486328125,
10,40349,,260.11712646484375,
10,40399,,240.81045532226562,
10,40449,,253.27362060546875,
10,40499,,250.281982421875,
10,40549,,280.1641540527344,
10,40599,,237.06568908691406,
10,40649,,271.99493408203125,
10,40699,,240.52334594726562,
10,40749,,234.75592041015625,
10,40799,,269.4344482421875,
10,40849,,257.50091552734375,
10,40899,,240.22802734375,
10,40949,,262.6724548339844,
10,40999,,246.35830688476562,
10,41049,,261.07763671875,
10,41099,,252.73074340820312,
10,41149,,253.7324981689453,
10,41199,,243.294189453125,
10,41249,,277.42724609375,
10,41299,,268.171630859375,
10,41349,,264.43267822265625,
10,41399,,248.5501708984375,
10,41436,,,238.0675048828125
10,41436,252.5228271484375,,
11,41449,,252.9342803955078,
11,41499,,240.80111694335938,
11,41549,,254.00808715820312,
11,41599,,245.21316528320312,
11,41649,,230.58853149414062,
11,41699,,232.30812072753906,
11,41749,,254.90382385253906,
11,41799,,273.2069091796875,
11,41849,,254.73287963867188,
11,41899,,236.1101531982422,
11,41949,,242.44467163085938,
11,41999,,247.5673828125,
11,42049,,257.125244140625,
11,42099,,258.7310791015625,
11,42149,,243.4986114501953,
11,42199,,256.2799377441406,
11,42249,,260.36810302734375,
11,42299,,256.92657470703125,
11,42349,,253.57455444335938,
11,42399,,255.09133911132812,
11,42449,,251.91033935546875,
11,42499,,251.08816528320312,
11,42549,,249.5684051513672,
11,42599,,243.15573120117188,
11,42649,,237.2958984375,
11,42699,,253.77101135253906,
11,42749,,241.19839477539062,
11,42799,,244.95892333984375,
11,42849,,245.0822296142578,
11,42899,,254.58206176757812,
11,42949,,244.52464294433594,
11,42999,,261.1419677734375,
11,43049,,241.656494140625,
11,43099,,237.628662109375,
11,43149,,248.39987182617188,
11,43199,,249.2388153076172,
11,43249,,232.51315307617188,
11,43299,,256.43609619140625,
11,43349,,246.00917053222656,
11,43399,,269.9324645996094,
11,43449,,238.7415771484375,
11,43499,,265.10565185546875,
11,43549,,263.5631408691406,
11,43599,,233.50404357910156,
11,43649,,252.50128173828125,
11,43699,,241.9852294921875,
11,43749,,239.8426513671875,
11,43799,,220.81927490234375,
11,43849,,254.85903930664062,
11,43899,,275.62860107421875,
11,43949,,264.1938781738281,
11,43999,,263.5423278808594,
11,44049,,251.91375732421875,
11,44099,,250.24472045898438,
11,44149,,225.28390502929688,
11,44199,,249.71910095214844,
11,44249,,250.64501953125,
11,44299,,247.56793212890625,
11,44349,,238.19923400878906,
11,44399,,246.80838012695312,
11,44449,,260.8589782714844,
11,44499,,263.7502746582031,
11,44549,,246.75320434570312,
11,44599,,239.09832763671875,
11,44649,,259.0040283203125,
11,44699,,260.4123840332031,
11,44749,,261.9013671875,
11,44799,,254.64190673828125,
11,44849,,242.9656982421875,
11,44899,,242.9482421875,
11,44949,,239.4256591796875,
11,44999,,244.10897827148438,
11,45049,,237.1065216064453,
11,45099,,254.04063415527344,
11,45149,,247.73448181152344,
11,45199,,245.21823120117188,
11,45203,,,238.1435546875
11,45203,252.5243377685547,,
12,45249,,275.005126953125,
12,45299,,241.10130310058594,
12,45349,,241.66317749023438,
12,45399,,259.150390625,
12,45449,,246.6931915283203,
12,45499,,238.3536376953125,
12,45549,,240.3288116455078,
12,45599,,249.11851501464844,
12,45649,,236.59640502929688,
12,45699,,242.16497802734375,
12,45749,,240.09327697753906,
12,45799,,266.37689208984375,
